packet_len_norm,src_port_norm,dst_port_norm,payload_len_norm,proto_tcp,proto_udp,proto_icmp,tcp_syn,tcp_ack,tcp_fin,tcp_rst,label
0.49785122,0.85907125,0.20852843,0.0055283997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36998442,0.5793382,0.08142392,0.31280205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35076433,0.06086652,0.08814085,0.3063569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.71003765,0.8749208,0.6817915,0.6706474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7439383,0.976064,0.1795961,0.64307666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9303632,0.40476772,0.5671437,0.21166271,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.3543259,0.77380455,0.38852543,0.33658037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6470428,0.5608693,0.0003509575,0.032077607,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.80445176,0.32965767,0.30237943,0.59722376,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0783942,0.30577663,0.32076144,0.74745905,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.066027425,0.8169316,0.5177913,0.69488776,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.93000054,0.76313984,0.28457743,0.5114135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25721428,0.64785206,0.09081345,0.5437007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.07983056,0.98389834,0.5397724,0.57973915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25968343,0.42929813,0.7492188,0.39645085,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.22082627,0.7387577,0.61164767,0.8198292,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.92249227,0.62452996,0.35158545,0.79440975,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3081779,0.50477356,0.6307787,0.3142866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89281267,0.9513632,0.3876587,0.3380366,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9593895,0.56321436,0.4431615,0.66627204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22860315,0.09918103,0.40555304,0.26834488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8897487,0.9680915,0.79280007,0.18619195,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.7260097,0.62843555,0.21588498,0.4101777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.08095592,0.65848297,0.7517576,0.31416968,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.92823255,0.08200083,0.006790265,0.5347353,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.7502976,0.66193813,0.92408204,0.2316608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.46829808,0.446631,0.8091819,0.9993967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4741592,0.70611286,0.22554763,0.2538229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9505217,0.7556128,0.26665837,0.6603748,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.51107144,0.24965115,0.29064557,0.08536361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48521268,0.6575219,0.92847407,0.81745124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20606142,0.8485189,0.6697541,0.5244597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34448865,0.5077855,0.9653354,0.07873839,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9385301,0.4679755,0.09002823,0.5642321,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.34041798,0.60378647,0.6788273,0.14164226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5369201,0.26656756,0.28220272,0.8765309,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7140438,0.37905657,0.92284924,0.7044755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.13166639,0.27540064,0.7363715,0.30570236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09784685,0.57180375,0.09002823,0.9637884,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.12893209,0.7395746,0.747275,0.6327325,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.27379572,0.21469909,0.9802197,0.9485937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48519945,0.87705433,0.690471,0.4377713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4248469,0.84379196,0.47982678,0.5562805,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.629835,0.18361352,0.5824809,0.42992833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8734547,0.19806631,0.679658,0.26842132,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.98592126,0.9430777,0.46918383,0.27073377,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.05498184,0.28562072,0.051712826,0.7738175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31259495,0.5246055,0.6371279,0.3124719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18482774,0.5037712,0.17238693,0.12744439,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5160254,0.039088197,0.700809,0.5078835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21804821,0.37235668,0.9034748,0.97511053,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5344994,0.42720136,0.90333074,0.74614406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4818912,0.17991643,0.9102096,0.4195581,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.23488209,0.98352057,0.5628565,0.056980837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9802877,0.66604525,0.37936413,0.79916894,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.41720653,0.4031812,0.27672958,0.9383329,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6464428,0.9957858,0.9006881,0.7390268,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.81370276,0.093383044,0.31771183,0.97507256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15146713,0.12624279,0.6314115,0.6416507,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.99812365,0.31655067,0.23743115,0.8791895,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.7799687,0.14877053,0.30348945,0.26839855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9866612,0.11600888,0.5287349,0.7033369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5544287,0.7825599,0.5395307,0.38337663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059479307,0.3282288,0.5729396,0.7124664,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.74287343,0.22050186,0.70593,0.50507075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7843369,0.4663643,0.09002823,0.6058285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.50440776,0.017041147,0.14790042,0.6807997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4001541,0.45127517,0.20911752,0.95559615,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.6710939,0.140043,0.6441714,0.11582694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7875252,0.13195927,0.66411954,0.32245615,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.75433147,0.5205175,0.08278596,0.58663815,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.32264677,0.5122671,0.9115518,0.7008861,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8598382,0.78169614,0.8289607,0.046006914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6132105,0.6132065,0.2700736,0.3029788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64474934,0.38433924,0.42998028,0.18557474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3166997,0.5401544,0.08350365,0.56624216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7625744,0.0606325,0.87605613,0.037900325,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.283262,0.9382151,0.60865986,0.35518256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15335487,0.77625966,0.5285651,0.4555779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06565092,0.76315844,0.707172,0.13597588,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8275431,0.4032404,0.79445416,0.36144888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.084813036,0.79313546,0.95978934,0.08418342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09025243,0.4441654,0.26013365,0.38424557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05927306,0.2712595,0.2900341,0.6493732,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7405037,0.56233627,0.16336758,0.5114524,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.9634521,0.09366762,0.78338397,0.030694542,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.17555062,0.80550724,0.87131137,0.45621315,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.3472,0.5849716,0.16820809,0.9173186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2229366,0.4737585,0.713835,0.38745004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83280575,0.4620983,0.9797318,0.5596012,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5117488,0.30648404,0.9600252,0.7816649,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.43029934,0.48183215,0.57521915,0.81021404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.60232794,0.14134076,0.9381352,0.044624828,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.9031968,0.8904873,0.98446953,0.3598899,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.17422163,0.115466066,0.024453362,0.75520873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9326255,0.85853434,0.8815615,0.1832632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36329344,0.8054026,0.95284814,0.7433214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8848288,0.7811802,0.07772426,0.20864645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11235881,0.5506113,0.0003509575,0.98153335,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.6790405,0.20566614,0.7199147,0.9495139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33274788,0.7209923,0.045119524,0.85747874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.71781296,0.46530887,0.3106325,0.26472887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40095922,0.83807534,0.18011966,0.7019433,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9026973,0.5047405,0.6612475,0.09108635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.71485955,0.21906175,0.09260775,0.96117914,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.36748698,0.16051343,0.5914356,0.6130253,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.91483563,0.6481413,0.78923523,0.34064865,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.15614876,0.2891957,0.036660593,0.9132971,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6896778,0.20412949,0.98000795,0.98069227,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.78002954,0.312603,0.74740595,0.44920757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.060396705,0.91696346,0.2768063,0.8215535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.519125,0.278796,0.3367222,0.46056217,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.28589123,0.17063306,0.051712826,0.27999917,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.11618172,0.97691107,0.13337293,0.9131614,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.21278057,0.8626934,0.969618,0.41827157,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.44705892,0.50459254,0.18178347,0.97571087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.67764395,0.3445126,0.97660214,0.036508266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6599011,0.59014416,0.006790265,0.8604609,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4737153,0.33705738,0.37923422,0.65107775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9664147,0.0044597825,0.95554495,0.19499391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86346,0.63256276,0.68537974,0.39117667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2115081,0.19324106,0.4541681,0.91048646,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6268065,0.9620852,0.12908411,0.79294485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38697442,0.079634845,0.14147584,0.67697114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16576734,0.8143018,0.4772785,0.29422945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.39954546,0.22612132,0.21898447,0.97113967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09227198,0.2629712,0.061438773,0.6275346,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.21734409,0.77972543,0.95518553,0.059934597,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7073948,0.76055855,0.053040937,0.4831706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2037865,0.14794903,0.9349649,0.5604129,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.98538774,0.97958803,0.8339938,0.4657358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87160236,0.24372864,0.9907851,0.013647425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95379335,0.11790794,0.9262158,0.52178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42220336,0.5267402,0.9727487,0.48825213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.59552157,0.6890542,0.3952546,0.08123908,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8278944,0.2631176,0.62463075,0.46578002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6895799,0.99812084,0.47266155,0.366577,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.66993153,0.41785237,0.879408,0.6183821,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7057883,0.42335317,0.6702303,0.13197722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.050113976,0.9381107,0.3107231,0.39692825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.41565266,0.9795886,0.03259438,0.6604895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067764275,0.3216008,0.4783226,0.07328539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.910972,0.1441457,0.5063893,0.98501277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.32172054,0.90856,0.608212,0.89628285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44909328,0.10787195,0.40910518,0.7415455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3155383,0.50897855,0.44636726,0.91001713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.44371915,0.009111536,0.29696733,0.94887614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.97604555,0.78484076,0.3605175,0.16494974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4362171,0.3905751,0.5474876,0.6792779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34729987,0.735945,0.37612376,0.77655804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7131282,0.14666618,0.25033426,0.31121218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97204596,0.6028598,0.109233536,0.9783544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6824904,0.66651905,0.051712826,0.72513366,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.094966866,0.47333434,0.20418413,0.48218572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.41310635,0.45478362,0.6747291,0.014897279,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2828158,0.9985188,0.92261255,0.8853335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07536076,0.40099987,0.4205036,0.40879688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074675485,0.45150784,0.88280994,0.38548744,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.7858877,0.9234327,0.25519612,0.19457963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9342569,0.20606789,0.6300077,0.28449664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84202516,0.96355784,0.015141416,0.8451728,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.985174,0.5046972,0.13111435,0.60606295,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.23519947,0.9641414,0.73485005,0.6685091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.51730895,0.04017281,0.31023568,0.87034166,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4533858,0.3159843,0.7811885,0.46326235,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.70836246,0.2584388,0.19133173,0.11276976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32929444,0.95446026,0.014244075,0.7854836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14341842,0.9210522,0.40151012,0.2865427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.41409653,0.9357552,0.9676805,0.07962606,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.20168124,0.6338545,0.8063247,0.7725288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5925372,0.41315138,0.56511354,0.89164096,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.42265484,0.85550386,0.5377906,0.09892299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46739122,0.36422873,0.33937466,0.82937527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2030146,0.27188256,0.79087216,0.14304736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.050081775,0.63636154,0.9254812,0.54041934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.57549435,0.5816804,0.09002823,0.95621264,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.34723523,0.9878185,0.19258101,0.3948551,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12019596,0.39094245,0.20167576,0.023477107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.18318626,0.63957816,0.39839634,0.8766288,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.9709882,0.2039074,0.9403061,0.3357858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7008849,0.041548077,0.107118905,0.94631135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22856832,0.9744756,0.30092043,0.14007731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10532579,0.84650105,0.87016916,0.19742423,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8330472,0.15917869,0.032970447,0.90076303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11206816,0.8997673,0.21603674,0.8974721,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9976475,0.8012069,0.0003509575,0.97047216,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.8869219,0.09210804,0.63887435,0.16864552,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.22549789,0.9836196,0.019762667,0.19592181,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29752666,0.5017166,0.7563525,0.8644865,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.52182764,0.7437168,0.025249153,0.84110516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8648348,0.39849854,0.27204698,0.368228,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.31892693,0.35407457,0.3727275,0.35870254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.31914076,0.41636425,0.47237116,0.9962633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36126426,0.80044913,0.3876787,0.021474846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30147967,0.29261893,0.0019417863,0.73068213,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.38096866,0.15242678,0.08379347,0.3372577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.74150205,0.6593946,0.08336765,0.38971588,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.7875657,0.55850345,0.065924056,0.5157933,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.43979326,0.90472454,0.07206839,0.77576613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.078211725,0.5752013,0.069597445,0.29463077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7095396,0.51277417,0.22367343,0.5379144,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6609497,0.6077607,0.05238732,0.72385454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6226263,0.18487501,0.9248271,0.93644744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74282163,0.17936082,0.46092087,0.3398407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7248883,0.34624913,0.97503704,0.21431525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88682425,0.60643613,0.6613416,0.22880466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35032925,0.04226039,0.94960403,0.80594933,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.14547366,0.5818435,0.9299525,0.82398957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7887731,0.27901328,0.8758294,0.78428733,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.068241395,0.13604018,0.09002823,0.46146858,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.7305078,0.9366953,0.7552649,0.07679805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083061494,0.54052645,0.26482463,0.9524483,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5125041,0.55004066,0.4338482,0.31819722,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5485447,0.35465953,0.08047805,0.16611296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5036416,0.25864288,0.17584206,0.07188963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.394625,0.87372583,0.1978716,0.9339467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37285802,0.26276106,0.006790265,0.8027998,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.3501338,0.11565916,0.2664502,0.93967706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16453712,0.16347164,0.77213347,0.63953555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19056304,0.8812368,0.57572323,0.9461753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86505795,0.5828717,0.0867319,0.6118278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09446931,0.018311515,0.21787885,0.2707009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48608825,0.4132101,0.08148851,0.013345518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87108976,0.39944425,0.0599207,0.82900226,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6769306,0.889818,0.8161234,0.9306034,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6672562,0.83285457,0.94296294,0.6875217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16527434,0.9922744,0.6663698,0.14008133,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.40830958,0.10021519,0.62419385,0.32150286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.59734386,0.5431284,0.6740516,0.18740684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.92280394,0.49981427,0.13247055,0.9698089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.64276445,0.11010435,0.36925942,0.88958466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.972258,0.9841788,0.52506465,0.312178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36604458,0.56897795,0.14177054,0.4560792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4557701,0.89462155,0.13411352,0.16651098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10683874,0.7037428,0.18274511,0.68930906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52605325,0.08952902,0.0003509575,0.929094,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.43568432,0.032341696,0.5932946,0.08302058,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9749205,0.86391914,0.39105558,0.36222553,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.8872419,0.3999187,0.32584414,0.84963983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7217089,0.8466622,0.63712007,0.10616753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22454749,0.10209297,0.26294374,0.12540236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16261826,0.770412,0.57089716,0.5666865,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9514539,0.519396,0.52221704,0.02471678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9220263,0.8848965,0.062441915,0.14187512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.43226168,0.060215924,0.5180333,0.77460027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3360217,0.21134947,0.67566854,0.50694317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.77748007,0.86099035,0.41982913,0.30465573,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6847168,0.36659342,0.30751297,0.86333233,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.625761,0.0052096816,0.9071527,0.9420944,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
